image,timestamp,response,pred_llm_judge,pred_label,pred_conf
dog8-clock2,2024-02-14 12:34:43,A dog is standing in the middle of a painting with a blurry background.,H,dog,0.999435
car1-clock2,2024-02-14 12:34:44,A black car with a blurry background and a blurry clock on the front.,"G, J",clock,0.66538364
car2-chair1,2024-02-14 12:34:45,A blurry image of a car with a pink background.,G,car,0.9975775
bicycle7-truck3,2024-02-14 12:34:46,A painting of a bicycle with a blurry background.,C,bicycle,0.9999975
clock10-knife3,2024-02-14 12:34:46,A painting of a clock with a blurry background.,J,clock,0.9999999
truck1-knife1,2024-02-14 12:34:47,A truck is shown with a blurry background.,P,truck,1.0
elephant1-chair1,2024-02-14 12:34:48,A blurry image of a room with a pink wall and a black chair.,I,chair,0.9501987
bicycle5-cat1,2024-02-14 12:34:48,A blurry image of a bicycle with a brown seat and handlebars.,C,bicycle,0.9999919
cat6-chair3,2024-02-14 12:34:49,A blurry image of a room with blue chairs and a gray floor.,I,chair,0.99891174
airplane3-dog1,2024-02-14 12:34:50,A furry texture with a brown spot in the center.,X,bear,0.5906171
cat1-oven1,2024-02-14 12:34:50,A blurry image of a cat with a white background.,H,cat,0.9999881
keyboard5-bicycle1,2024-02-14 12:34:51,A close-up of a pile of metal objects with a blurry background.,X,airplane,0.97711235
knife4-car2,2024-02-14 12:34:52,A blurry image of a red car with a yellow background.,G,car,0.9992099
bear1-airplane3,2024-02-14 12:34:52,A bear is sitting on the ground with a blue nose.,B,bear,0.9999869
keyboard9-boat2,2024-02-14 12:34:53,A painting of a city with a red car in the foreground.,G,car,0.9998487
bird2-car3,2024-02-14 12:34:53,A painting of a red car with a blurry background.,G,car,0.9997845
bottle4-dog2,2024-02-14 12:34:54,A bottle is standing upright in front of a furry background.,F,bottle,0.9999999
elephant10-elephant1,2024-02-14 12:34:55,A close-up of an elephant's skin with wrinkles and a small bump.,L,elephant,1.0
knife7-bottle3,2024-02-14 12:34:56,A blurry image of a pile of bottles with some green bottles in the center.,F,bottle,0.9999999
bird8-bottle1,2024-02-14 12:34:57,A colorful abstract image of a bird made up of various objects.,D,bird,0.9992386
elephant4-chair3,2024-02-14 12:34:57,A painting of abstract shapes in blue and white.,X,airplane,0.87704146
airplane3-chair3,2024-02-14 12:34:58,A painting of blue chairs and a gray background.,I,chair,0.9999913
bird5-truck2,2024-02-14 12:34:58,A blurry image of a red car with a silver grill.,G,car,0.9976603
boat10-truck1,2024-02-14 12:34:59,A red car is shown with a blurry background.,G,car,0.999671
clock6-bottle1,2024-02-14 12:35:00,A collage of various bottles and a clock in the center.,"F, J",clock,0.79386413
bicycle4-keyboard3,2024-02-14 12:35:00,A blurry image of a bicycle with a black and white background.,C,bicycle,0.9999988
keyboard5-bottle1,2024-02-14 12:35:01,A collage of various bottles and liquor bottles with different colors and sizes.,F,bottle,1.0
elephant8-clock2,2024-02-14 12:35:02,A painting of a group of people with abstract shapes and colors.,X,airplane,0.92857814
truck1-bicycle3,2024-02-14 12:35:03,"The image shows a truck with a trailer, a black tire, a white cab, and a red trailer.",P,truck,1.0
clock10-bird3,2024-02-14 12:35:03,A red alarm clock with a white face and black numbers.,J,clock,1.0
boat7-chair1,2024-02-14 12:35:04,A blurry image of a room with red chairs and a black chair.,I,chair,0.9999782
bird6-airplane2,2024-02-14 12:35:05,A painting of a bird in flight with a blue and yellow color scheme.,D,bird,0.7771172
dog1-cat3,2024-02-14 12:35:06,A blurry image of a dog with a red nose and a white face.,K,dog,0.99977404
chair6-dog1,2024-02-14 12:35:06,A close-up of a furry texture with a brown stripe in the middle.,X,dog,0.7017002
bottle4-airplane1,2024-02-14 12:35:07,A blurry image of a bottle with a red label.,F,bottle,1.0
oven8-knife2,2024-02-14 12:35:08,A painting of a toaster oven with a blurry background.,O,oven,0.99999475
cat1-car2,2024-02-14 12:35:08,A painting of a cat with a red nose and yellow eyes.,H,cat,0.9999958
oven5-elephant1,2024-02-14 12:35:09,A close-up of a wrinkled piece of paper with a blurry image of a microwave oven.,O,oven,0.9924204
boat2-bird1,2024-02-14 12:35:10,A blurry image of a boat in the water.,E,boat,1.0
bird7-truck2,2024-02-14 12:35:11,A red car is shown in a blurry image with a black bird in the foreground.,G,bird,0.72849095
keyboard4-clock2,2024-02-14 12:35:12,A painting of a pile of metal objects with numbers and letters on them.,X,airplane,0.8563314
bird6-bottle3,2024-02-14 12:35:12,A painting of a green dragon with a background of bottles.,X,bottle,0.9999987
bicycle9-cat3,2024-02-14 12:35:13,A blurry image of a bicycle with a basket on the front.,C,bicycle,1.0
keyboard5-dog3,2024-02-14 12:35:14,A blurry image of a brown and white object.,X,airplane,0.94622606
bottle8-bird1,2024-02-14 12:35:14,A blurry image of a bottle with a label.,F,bottle,1.0
dog8-oven3,2024-02-14 12:35:15,A digital art image of an elephant with a blurred background.,L,elephant,1.0
bicycle3-oven3,2024-02-14 12:35:16,A blurry image of a bike with a red light on the back.,C,bicycle,0.99998856
bottle2-car2,2024-02-14 12:35:16,A blurry image of a bottle with a red label.,F,bottle,1.0
cat10-bicycle1,2024-02-14 12:35:17,A painting of a cat with a blurry background.,H,cat,0.9998801
boat6-cat1,2024-02-14 12:35:17,A blurry image of a dog lying on a furry surface.,H,dog,0.99965227
knife2-truck2,2024-02-14 12:35:18,A painting of a red car with a blurry background.,G,car,0.9997845
dog4-clock1,2024-02-14 12:35:19,A painting of a dog with a clock on its face.,K J,clock,0.98770744
oven9-oven1,2024-02-14 12:35:19,A blurry image of a microwave with a food item inside.,O,oven,0.78784144
truck2-chair1,2024-02-14 12:35:20,A blurry image of a room with pink chairs and a black steering wheel.,"G, I",chair,0.9993774
chair3-bottle3,2024-02-14 12:35:21,A green chair is surrounded by a pile of papers with numbers and symbols on them.,I,chair,0.99999905
knife1-chair1,2024-02-14 12:35:22,A blurry image of a room with red chairs.,I,chair,0.9999821
bicycle6-airplane2,2024-02-14 12:35:22,A blue bicycle is shown in a blurry image with a yellow background.,C,bicycle,0.9999987
oven5-airplane1,2024-02-14 12:35:23,A blurry image of a microwave with a lot of white paper around it.,X,airplane,0.7488841
airplane4-bottle1,2024-02-14 12:35:24,A colorful collage of various bottles and containers.,F,bottle,1.0
knife3-clock2,2024-02-14 12:35:25,A blurry image of a clock with a spoon on it.,J,clock,0.9999994
bicycle9-chair1,2024-02-14 12:35:25,A blurry image of a bicycle in a room with pink chairs.,"C, I",bicycle,0.974412
bear8-knife3,2024-02-14 12:35:26,A blurry image of a bear standing in the snow.,B,bear,0.9999956
knife10-bear3,2024-02-14 12:35:27,A blurry image of a furry animal with a white spot.,B,dog,0.82295257
knife7-bird3,2024-02-14 12:35:27,A blurry image of a bird with a black stripe on its face.,D,bird,0.9994566
bottle6-oven3,2024-02-14 12:35:28,A bottle is standing in front of a wall with a blurry background.,F,bottle,1.0
oven9-car2,2024-02-14 12:35:29,A blurry image of a car with a red object inside it.,G,car,0.9989735
elephant9-dog3,2024-02-14 12:35:29,A painting of an elephant with a blurry background.,L,elephant,0.9999999
cat8-car2,2024-02-14 12:35:30,A blurry image of a cat with a red nose and a yellow and orange body.,H,cat,0.99999547
bird2-bird2,2024-02-14 12:35:31,A black bird is perched on a branch with a blurry background.,D,bird,0.99921703
bottle7-cat2,2024-02-14 12:35:32,A blurry image of a furry animal with a pinkish-brown color.,B,dog,0.9151266
keyboard10-car1,2024-02-14 12:35:32,A painting of a colorful scene with cars and people.,G,car,0.9943023
chair8-knife2,2024-02-14 12:35:33,A painting of a chair with a red cushion and a black seat.,I,chair,0.9999999
bear3-cat1,2024-02-14 12:35:34,A brown bear is sleeping on a white furry blanket.,B,bear,0.99999976
bird10-bird2,2024-02-14 12:35:34,A black bird with a long beak is standing on the ground.,D,bird,0.99998486
airplane7-bird3,2024-02-14 12:35:35,A painting of a bird with a blurry background.,D,bird,0.9989126
elephant8-truck3,2024-02-14 12:35:36,A painting of elephants with a purple background.,L,elephant,1.0
car2-knife3,2024-02-14 12:35:36,A blurry image of a car with a black circle in the middle.,G,car,0.9928681
truck8-cat2,2024-02-14 12:35:37,A blurry image of a truck with a white background.,P,truck,0.99999976
keyboard8-truck3,2024-02-14 12:35:38,A painting of a city with a purple sky and a yellow building.,X,airplane,0.98893434
bottle5-keyboard2,2024-02-14 12:35:38,A blurry image of a bottle with a black background.,F,bottle,1.0
dog2-airplane2,2024-02-14 12:35:39,"A painting of a dog's face with blue, yellow, and white colors.",K,dog,0.99988127
elephant3-cat2,2024-02-14 12:35:40,"A close-up of a furry animal's back, with a blurry background.",B,dog,0.97690225
chair5-keyboard2,2024-02-14 12:35:41,A blurry image of a black object on a gray background with numbers and letters.,X,airplane,0.88451475
bird10-clock1,2024-02-14 12:35:41,A painting of a bird with a clock in the background.,"D, J",clock,0.62149626
knife7-elephant2,2024-02-14 12:35:42,A close up of a wrinkled piece of paper.,X,airplane,0.9457105
oven7-car3,2024-02-14 12:35:43,A painting of a red car with a blurry background.,G,car,0.9997845
cat7-elephant1,2024-02-14 12:35:43,A cat is sitting on a blanket with its ears perked up.,H,cat,0.9999938
clock10-oven2,2024-02-14 12:35:44,A black and white photo of a clock with a blurry background.,J,clock,1.0
clock6-car2,2024-02-14 12:35:45,A painting of a clock with a red face and yellow hands.,J,clock,1.0
bicycle2-keyboard2,2024-02-14 12:35:45,A blurry image of a keyboard with a black and white color scheme.,M,keyboard,0.99999964
keyboard4-bottle2,2024-02-14 12:35:46,A blurry image of a group of bottles with various colors and sizes.,F,bottle,1.0
bottle1-bird3,2024-02-14 12:35:47,A blurry image of a bottle with a white background.,F,bottle,1.0
elephant10-keyboard1,2024-02-14 12:35:47,A blurry image of a black and white object.,X,airplane,0.9929133
bear6-bottle3,2024-02-14 12:35:48,A painting of a green and white abstract art piece.,X,airplane,0.6852023
elephant1-oven2,2024-02-14 12:35:49,A black elephant standing on a gray background with a blurry image.,L,elephant,0.9999999
truck3-knife2,2024-02-14 12:35:49,A painting of a truck with a blurry background.,P,truck,0.99999094
bicycle2-car2,2024-02-14 12:35:50,A painting of a red bicycle with a blurry background.,C,bicycle,0.99999654
bottle10-dog1,2024-02-14 12:35:51,"A bottle of wine with the word ""CHARLOTTE"" on it.",F,bottle,0.99999976
truck4-airplane3,2024-02-14 12:35:51,A blue truck is shown with a black cab and a black trailer.,P,truck,1.0
airplane6-bear3,2024-02-14 12:35:52,A blurry image of a furry animal with a black spot on it.,B,dog,0.8468828
clock7-bear2,2024-02-14 12:35:53,A blurry image of a clock with the time of 12:00.,J,clock,1.0
bear1-elephant1,2024-02-14 12:35:54,A bear is sitting on the ground with its head down.,B,bear,0.9999933
bottle6-knife3,2024-02-14 12:35:54,A painting of a person with a blurry background.,X,airplane,0.9734205
elephant2-cat1,2024-02-14 12:35:55,A blurry image of a furry animal with a heart shape.,B,dog,0.8342431
bear2-oven1,2024-02-14 12:35:56,A bear standing on all fours with a blurry background.,B,bear,0.99999547
keyboard3-clock3,2024-02-14 12:35:56,A blurry image of a clock with numbers and hands.,J,clock,1.0
cat7-dog3,2024-02-14 12:35:57,A cat is sleeping on a white blanket.,H,cat,0.9999968
bottle5-oven2,2024-02-14 12:35:57,A blurry image of a bottle with a black background.,F,bottle,1.0
keyboard1-elephant3,2024-02-14 12:35:58,The image shows a close-up view of a textured surface with a small hole in the center.,X,airplane,0.9805548
boat3-clock3,2024-02-14 12:35:59,A painting of a building with a clock on it.,J,clock,0.99999964
cat2-elephant1,2024-02-14 12:35:59,A cat face is drawn on a piece of paper.,H,cat,0.99999225
bird6-boat2,2024-02-14 12:36:00,A painting of a bird with a cityscape in the background.,D,bird,0.99979323
bottle2-bottle3,2024-02-14 12:36:01,A green bottle is surrounded by a white background with various symbols and letters.,F,bottle,1.0
clock1-car1,2024-02-14 12:36:01,A painting of a colorful abstract scene with cars and a blurry background.,G,car,0.99091524
bicycle10-boat3,2024-02-14 12:36:02,A blue bicycle is shown in a painting with a red background.,C,bicycle,0.99999976
cat5-bicycle3,2024-02-14 12:36:03,A cat with a pink nose and green eyes is sitting in a pile of debris.,H,cat,0.9999857
bottle8-keyboard3,2024-02-14 12:36:04,A blurry image of a black bottle with a white label.,F,bottle,1.0
boat1-bird3,2024-02-14 12:36:04,A blurry image of a brown and white object.,X,airplane,0.94622606
car5-bottle1,2024-02-14 12:36:05,A collage of bottles and a car is displayed on a white background.,G,bottle,0.99997437
dog3-truck2,2024-02-14 12:36:06,A painting of a red and black object with a pink background.,X,airplane,0.9145118
car1-airplane1,2024-02-14 12:36:06,A blurry image of a car with a lot of graffiti on it.,G,car,0.9959074
clock3-car2,2024-02-14 12:36:07,A blurry image of a clock with red hands and a red border.,J,clock,1.0
car6-bottle1,2024-02-14 12:36:08,A colorful image of a car made up of bottles and cans.,G,bottle,0.96128464
clock9-cat1,2024-02-14 12:36:08,A blurry image of a clock with a blue background.,J,clock,0.9999999
bear6-boat3,2024-02-14 12:36:09,A painting of a woman with a red scarf and a blue background.,X,bird,0.810053
bottle3-bear2,2024-02-14 12:36:10,A bottle is sitting on a furry surface.,F,bottle,1.0
keyboard6-bear2,2024-02-14 12:36:10,A blurry image of a keyboard on a furry surface.,M,keyboard,0.99998045
knife1-airplane1,2024-02-14 12:36:11,A blurry image of a piece of paper with some writing on it.,X,airplane,0.9707983
clock9-bird2,2024-02-14 12:36:12,A clock with roman numerals and a black center is on a white background.,J,clock,1.0
dog6-clock1,2024-02-14 12:36:12,A dog is surrounded by a collage of numbers and letters.,K,dog,0.99996865
keyboard8-oven1,2024-02-14 12:36:13,A blurry image of a computer keyboard with a blue background.,M,keyboard,0.9999958
bear10-cat2,2024-02-14 12:36:14,A blurry image of a bear's head and neck.,B,bear,0.9999683
cat8-bear1,2024-02-14 12:36:14,A blurry image of a cat with a blurry background.,H,cat,0.9999933
boat9-boat3,2024-02-14 12:36:15,A painting of a ship with a red flag on it.,E,boat,0.9814414
boat8-dog3,2024-02-14 12:36:16,A blurry image of a dog's face and a white furry background.,K,dog,0.9998431
boat6-truck3,2024-02-14 12:36:16,A painting of a bird with a blurry background.,D,bird,0.9989126
bicycle7-bicycle2,2024-02-14 12:36:17,A bicycle with a black seat and handlebars is parked on a gray concrete ground.,C,bicycle,0.9999987
bicycle7-knife2,2024-02-14 12:36:18,A blurry image of a bicycle with a colorful background.,C,bicycle,0.99999917
chair3-car3,2024-02-14 12:36:19,A painting of a red car with a blurry background.,G,car,0.9997845
elephant2-bottle3,2024-02-14 12:36:19,A painting of a green elephant with a blurry background.,L,elephant,0.9999994
bear4-boat2,2024-02-14 12:36:20,A bear is standing in a room with a red car and a gray wall.,"B, G",bear,0.99995875
boat8-truck2,2024-02-14 12:36:21,A red car is shown in a blurry image with a white background.,G,car,0.9994343
clock1-boat3,2024-02-14 12:36:21,A painting of a clock with a red second hand and a green minute hand.,J,clock,1.0
knife10-dog1,2024-02-14 12:36:22,A close-up of a furry texture with a brown and white color scheme.,X,bear,0.78705716
bottle9-elephant2,2024-02-14 12:36:23,A close up of a wrinkled elephant skin with a diamond shape in the center.,L,elephant,0.9999994
bicycle1-chair1,2024-02-14 12:36:24,A blurry image of a room with pink chairs and a bicycle.,"I, C",chair,0.80351007
dog5-knife2,2024-02-14 12:36:25,A blurry image of a person's face with a red tongue sticking out.,X,dog,0.6585123
keyboard4-knife2,2024-02-14 12:36:25,A blurry image of a pile of papers with some red and blue colors.,X,airplane,0.98021096
bottle1-clock1,2024-02-14 12:36:26,A painting of a bottle with a background of clocks.,"F, J",bottle,0.99458814
oven4-bicycle2,2024-02-14 12:36:27,A blurry image of a car with a red light.,G,car,0.99697757
oven5-bicycle1,2024-02-14 12:36:27,A blurry image of a microwave oven with a black and white color scheme.,O,oven,0.99977034
cat9-cat3,2024-02-14 12:36:28,A blurry image of a cat sitting on a blanket.,H,cat,0.9999509
bicycle10-clock2,2024-02-14 12:36:29,A bicycle is shown in a blurry image with a background of numbers and symbols.,C,bicycle,0.99999976
car2-bird3,2024-02-14 12:36:30,A blurry image of a car with a red wheel.,G,car,0.99395037
clock1-bear1,2024-02-14 12:36:30,A furry brown animal with a white marking on its face.,B,dog,0.98682183
oven9-airplane2,2024-02-14 12:36:31,A blue and yellow toy car is sitting on a white surface.,G,car,0.9950671
car7-car1,2024-02-14 12:36:31,A painting of a car with a red wheel.,G,car,0.9972441
bottle5-boat1,2024-02-14 12:36:32,A painting of a bottle with a blue top and red body.,F,bottle,1.0
dog9-bicycle3,2024-02-14 12:36:33,A dog is standing in a field of grass with a blurry background.,H,dog,0.9998362
car5-knife2,2024-02-14 12:36:34,"A red car is parked on a street with a license plate that reads ""35"".",G,car,0.983163
truck5-car1,2024-02-14 12:36:34,"A red truck with the word ""Gazprom"" on it is driving on a road.",P,truck,0.9999995
bottle5-truck1,2024-02-14 12:36:35,A red bottle with a black label is the main focus of the image.,F,bottle,1.0
car4-bicycle3,2024-02-14 12:36:36,"A red car is shown with a blurry background, and it has a headlight on the front.",G,car,0.9993973
bottle6-bicycle3,2024-02-14 12:36:37,A bottle with a red label is surrounded by a chaotic background of lines and shapes.,F,bottle,1.0
cat5-keyboard3,2024-02-14 12:36:37,A blurry image of a cat sitting in a car.,"G, H",cat,0.787176
boat1-car2,2024-02-14 12:36:38,A blurry image of a red car with other cars in the background.,G,car,0.9996136
cat6-keyboard3,2024-02-14 12:36:39,A blurry image of a cat sitting on a keyboard.,"H, M",cat,0.9678515
chair1-clock2,2024-02-14 12:36:39,A painting of a chair with a blurry background.,I,chair,0.99999607
bottle10-truck3,2024-02-14 12:36:40,A bottle of alcohol with a blue label is standing upright.,F,bottle,1.0
clock5-bicycle1,2024-02-14 12:36:41,A clock with a blurry background and a blurry clock face.,J,clock,1.0
keyboard8-chair2,2024-02-14 12:36:41,A room filled with wooden chairs and tables.,I,chair,0.99999094
airplane9-clock1,2024-02-14 12:36:42,A painting of a clock with a face and hands.,J,clock,1.0
dog5-car3,2024-02-14 12:36:43,A painting of a red car with a blurry background.,G,car,0.9997845
bicycle2-bird3,2024-02-14 12:36:43,A blurry image of a bicycle with a basket on the front.,C,bicycle,1.0
oven2-chair1,2024-02-14 12:36:44,A pink and red abstract image with a black chair in the center.,I,chair,0.9998994
oven9-bird3,2024-02-14 12:36:45,A painting of a microwave with a chicken inside.,X,bird,0.5951264
cat3-cat1,2024-02-14 12:36:45,A cat is lying down on a white furry blanket with its eyes open.,H,cat,0.99999726
bird7-bottle1,2024-02-14 12:36:46,A painting of a bird with a background of bottles and colors.,D,bird,0.96917164
chair7-bird1,2024-02-14 12:36:47,A blurry image of a blue chair with a wooden frame.,I,chair,0.99996376
clock9-airplane1,2024-02-14 12:36:47,A clock with roman numerals and a red second hand.,J,clock,1.0
boat8-bottle1,2024-02-14 12:36:48,A collage of various bottles and containers with a blurry background.,F,bottle,0.9999995
knife6-chair3,2024-02-14 12:36:49,A painting of blue and gray chairs with a blurry background.,I,chair,0.9999331
bottle7-clock1,2024-02-14 12:36:49,A digital art piece with a blurry clock in the center.,J,clock,1.0
truck5-bird2,2024-02-14 12:36:50,A black truck with white lettering is parked on a gray surface.,P,truck,1.0
bottle5-cat1,2024-02-14 12:36:51,A painting of a brown dog with a blue background.,K,dog,0.99969983
elephant7-bear3,2024-02-14 12:36:51,A brown bear is walking on a grassy field with a blurry background.,B,bear,0.99998486
boat7-oven3,2024-02-14 12:36:52,A blurry image of a computer with a black and white picture of a cat in the bottom right corner.,X,cat,0.999246
chair2-bear2,2024-02-14 12:36:53,A blurry image of a chair with a white background.,I,chair,0.9999981
truck2-car3,2024-02-14 12:36:54,A red truck with a ladder on the side is parked on a street with a blurry background.,P,truck,0.9999993
elephant3-truck1,2024-02-14 12:36:55,A red elephant is standing in front of a blurry background.,L,elephant,1.0
oven6-knife3,2024-02-14 12:36:55,A painting of a black and white object with a blurry background.,X,airplane,0.9946456
bottle3-chair3,2024-02-14 12:36:56,A painting of a bottle with blue and gray colors.,F,bottle,1.0
boat1-elephant3,2024-02-14 12:36:57,The image shows a close-up view of a textured surface with a darker line running through it.,X,airplane,0.9892196
clock8-oven3,2024-02-14 12:36:57,A blurry image of a clock with a white background.,J,clock,1.0
clock3-cat1,2024-02-14 12:36:58,A blurry image of a clock with a red second hand.,J,clock,1.0
dog4-truck2,2024-02-14 12:36:58,A red and black abstract painting of a gun.,X,airplane,0.9369903
cat5-dog3,2024-02-14 12:36:59,A cat with blue eyes is sitting on a white surface.,H,cat,0.9999615
bicycle1-boat3,2024-02-14 12:37:00,A painting of a bicycle with a blue seat and red frame.,C,bicycle,0.9999993
bottle3-knife3,2024-02-14 12:37:00,A bottle is standing in front of a blurry background.,F,bottle,1.0
bird1-chair2,2024-02-14 12:37:01,A painting of a room with chairs and a table.,I,chair,0.9998739
bird5-keyboard2,2024-02-14 12:37:02,A black bird is standing on a gray ground with numbers on it.,D,bird,0.9999871
bicycle5-oven3,2024-02-14 12:37:02,A blurry image of a room with a desk and a chair.,I,chair,0.99924695
chair8-bear1,2024-02-14 12:37:03,A blurry image of a chair with a furry texture.,I,chair,0.99999523
bear2-knife2,2024-02-14 12:37:04,A bear is standing on a brick wall with a blurry background.,B,bear,0.9999995
clock6-bird3,2024-02-14 12:37:04,A clock with a white face and black numbers and hands.,J,clock,1.0
knife8-bottle3,2024-02-14 12:37:05,A painting of a green object surrounded by white and green bottles.,X,bottle,1.0
dog1-car2,2024-02-14 12:37:05,A blurry image of a colorful abstract painting.,X,airplane,0.98399955
elephant6-bird1,2024-02-14 12:37:06,A blurry image of an elephant with a baby elephant underneath it.,L,elephant,1.0
bicycle9-airplane2,2024-02-14 12:37:07,A painting of a bicycle with a yellow basket on the front.,C,bicycle,0.9999999
bird7-boat1,2024-02-14 12:37:08,A painting of a bird sitting on a wire with a blurry background.,D,bird,0.9975267
dog10-clock1,2024-02-14 12:37:08,A dog is lying down in the center of a colorful abstract background.,H,dog,0.9996107
boat8-oven1,2024-02-14 12:37:09,A blurry image of a boat on water with a sky background.,E,boat,0.9999833
bird3-oven1,2024-02-14 12:37:10,A blurry image of a white wall with a black object in the foreground.,X,airplane,0.919016
elephant2-truck2,2024-02-14 12:37:11,A painting of a red car with a black hood and a gray background.,G,car,0.9996511
truck3-bicycle1,2024-02-14 12:37:11,A blurry image of a car with a logo on it.,G,car,0.99895847
knife6-truck1,2024-02-14 12:37:12,A painting of a red car with a blurry background.,G,car,0.9997845
airplane7-cat3,2024-02-14 12:37:13,A blurry image of a brown object on a white background.,X,airplane,0.9271589
bicycle7-clock3,2024-02-14 12:37:13,A bicycle is shown with a blurry background.,C,bicycle,1.0
oven9-bear2,2024-02-14 12:37:14,A blurry image of a chicken in a box with a white background.,X,bird,0.83640844
truck2-bicycle2,2024-02-14 12:37:15,A blurry image of a car and a bike.,"G, C",bicycle,0.845907
elephant6-cat2,2024-02-14 12:37:15,A blurry image of a mother elephant and her baby elephant.,"L, M",elephant,1.0
bottle5-knife1,2024-02-14 12:37:16,A bottle is standing on a table with a blurry background.,F,bottle,1.0
oven7-cat1,2024-02-14 12:37:17,A blurry image of a furry animal with a blue background.,B,dog,0.9461822
airplane9-oven2,2024-02-14 12:37:17,A painting of a black and white boat in the water.,E,boat,1.0
chair1-chair1,2024-02-14 12:37:18,A blurry image of a room with pink chairs.,I,chair,0.9999025
car9-truck3,2024-02-14 12:37:19,A yellow car is parked in a room with a blurry background.,G,car,0.99985063
car9-knife1,2024-02-14 12:37:19,A car is shown in a painting with a blurry background.,G,car,0.99943036
dog8-chair3,2024-02-14 12:37:20,A painting of a gray elephant standing on a blue background.,L,elephant,0.9999989
dog6-elephant2,2024-02-14 12:37:21,A close up of a wrinkled piece of paper.,X,airplane,0.9457105
bird10-cat1,2024-02-14 12:37:21,A blurry image of a dog's tail.,K,dog,0.99961436
clock10-boat2,2024-02-14 12:37:22,A red alarm clock with the numbers 876543210 on it.,J,clock,1.0
bird1-clock3,2024-02-14 12:37:22,A painting of a bird with a clock face.,"D, J",bird,0.7306558
bear10-truck1,2024-02-14 12:37:23,A red and white abstract painting of a bear.,B,bear,0.99999917
clock4-boat3,2024-02-14 12:37:24,A painting of a clock with a red frame and a blue face.,J,clock,0.9999999
bottle1-keyboard3,2024-02-14 12:37:24,A blurry image of a black and white picture.,X,airplane,0.9951906
dog3-dog1,2024-02-14 12:37:25,A brown dog is sitting on a furry surface.,K,dog,0.99991167
bicycle5-elephant1,2024-02-14 12:37:26,A bicycle is shown in a grayscale image with a blurry background.,C,bicycle,0.99999964
cat6-oven1,2024-02-14 12:37:26,A blurry image of a cat with a gray and white color scheme.,H,cat,0.99998975
knife1-elephant1,2024-02-14 12:37:27,A close up of a wrinkled piece of paper.,X,airplane,0.9457105
boat7-truck2,2024-02-14 12:37:27,A painting of a red car with a black steering wheel.,G,car,0.99600923
oven8-keyboard3,2024-02-14 12:37:28,A blurry image of a keyboard with a black object on top of it.,M,keyboard,0.99998677
keyboard1-car3,2024-02-14 12:37:29,A painting of a red car with a blurry background.,G,car,0.9997845
chair3-knife1,2024-02-14 12:37:29,A painting of a chair with a blurry background.,I,chair,0.99999607
keyboard2-bicycle3,2024-02-14 12:37:30,"The image is a blurry, abstract painting of a group of people and bicycles.",C,bicycle,0.99996257
airplane5-bicycle1,2024-02-14 12:37:31,A painting of a black and white airplane with a red nose.,A,airplane,1.0
chair8-bicycle3,2024-02-14 12:37:32,"A chair is the central focus of the image, surrounded by a blurry background with various objects.",I,chair,0.99999654
elephant9-elephant3,2024-02-14 12:37:33,A gray elephant is walking on a sandy ground with its trunk hanging down.,L,elephant,0.99999547
bird1-bicycle2,2024-02-14 12:37:33,A blurry image of a bird with a red eye and a black beak.,D,bird,0.9999423
knife4-bear1,2024-02-14 12:37:34,A blurry image of a furry animal.,B,dog,0.9508723
bicycle4-car2,2024-02-14 12:37:35,A blurry image of a red bike with a black seat and handlebars.,C,bicycle,0.99992776
airplane4-keyboard3,2024-02-14 12:37:36,A blurry image of a black object with a screw on it.,X,airplane,0.9666205
airplane3-cat1,2024-02-14 12:37:36,A blurry image of a brown and white dog with a blue background.,K,dog,0.9998342
dog8-bottle2,2024-02-14 12:37:37,A blurry image of a dog standing in front of a pile of bottles.,"K, F",bottle,0.9725117
airplane5-dog3,2024-02-14 12:37:38,A blurry image of a brown and black animal.,B,dog,0.8787039
bear5-bicycle3,2024-02-14 12:37:38,A bear is standing on all fours with its head turned to the left.,B,bear,0.9998729
oven4-dog1,2024-02-14 12:37:39,A blurry image of a dog's face with a brown and white color scheme.,K,dog,0.99972194
oven10-truck2,2024-02-14 12:37:40,A red object is inside a microwave oven with a black and white background.,X,oven,0.99999845
bear2-keyboard2,2024-02-14 12:37:41,A blurry image of a black cat with white eyes.,H,cat,0.99999714
knife8-car2,2024-02-14 12:37:41,A painting of a car with a blurry background.,G,car,0.99936515
bottle7-airplane3,2024-02-14 12:37:42,A painting of a blue bottle with a black label.,F,bottle,1.0
airplane5-bottle3,2024-02-14 12:37:42,A painting of a green robot with a green background.,X,car,0.4578847
boat8-elephant1,2024-02-14 12:37:43,A close up of a grayish-white surface with a crack in the middle.,X,airplane,0.9086949
cat1-bird1,2024-02-14 12:37:44,A blurry image of a cat with a blue tint.,H,cat,0.9999602
cat1-airplane1,2024-02-14 12:37:44,A cat is looking at something with a blurry background.,H,cat,0.9999975
keyboard7-oven2,2024-02-14 12:37:45,A blurry image of a cityscape with a black and white color scheme.,X,airplane,0.9411358
elephant2-airplane3,2024-02-14 12:37:46,A painting of a black and white elephant with a blue background.,L,elephant,0.9999994
cat2-boat2,2024-02-14 12:37:47,A cat is shown in a digital art piece with a multitude of colors and shapes.,H,cat,0.99997425
bottle7-boat3,2024-02-14 12:37:47,A colorful abstract painting with a blue and red tower in the center.,X,airplane,0.9735581
keyboard7-knife1,2024-02-14 12:37:48,A painting of a brown and black abstract art piece.,X,airplane,0.9643008
