image,response,timestamp,pred_label,pred_conf,pred_llm_judge
elephant7-clock2,"A dog is sitting on top of a clock, with the clock's hands on the dog's back.",,clock,0.9922219,D K J
elephant2-clock1,The image is a collage of various clocks and numbers.,,clock,1.0,J
elephant2-bird1,"A blue object is laying on a white surface, partially obscured by a curtain.",,airplane,0.8836135,X
elephant3-chair1,The image is a close-up of a row of red chairs.,,chair,0.9999939,I
elephant5-bicycle3,"The image is a close-up of an elephant's head and trunk. The elephant is black and white, and the trunk is curled. The background is blurry, making the elephant the main focus of the image.",,elephant,0.9999989,L
elephant2-truck2,A person is standing in front of a red background.,,airplane,0.7992035,X
elephant8-bird2,"The image features a group of elephants standing together in a field. There are three elephants in the scene, with one on the left side, one in the middle, and one on the right side. The elephants are positioned close to each other, creating a sense of unity and companionship.",,elephant,1.0,L
elephant6-dog2,"The image features a large elephant standing next to a smaller elephant, possibly a baby. The two elephants are standing close together, with the larger elephant appearing to be protective and nurturing towards the smaller one. The scene is set in a natural environment, with the elephants surrounded by trees and grass.",,elephant,1.0,"L, E"
elephant9-boat3,"A large elephant statue is the main focus of the image, with a city in the background. The elephant is painted in a colorful manner, with a mix of red, green, and blue. The statue is positioned in the foreground, covering a significant portion of the image. The city in the background is a blend of various buildings and structures, creating a vibrant and lively atmosphere.",,elephant,0.9999993,X
elephant7-knife2,A blurry image of a hand holding a book.,,bottle,0.92949307,X
elephant4-car3,"The image is a colorful and abstract painting of an elephant. The elephant is the main subject, taking up a large portion of the painting. The background features a cityscape with buildings and cars, creating a contrast between the vibrant colors of the elephant and the urban environment.",,elephant,0.9999988,"E, L"
elephant2-boat1,"The image is a colorful abstract art piece featuring a person's head. The head is surrounded by a vibrant background with red, blue, and white colors. The artwork is a mix of different colors and patterns, creating a visually striking and unique piece.",,clock,0.3325903,X
elephant6-truck3,A colorful painting of a chair with a person sitting in it.,,chair,0.9999988,I
elephant8-elephant1,"The image features a close-up of a group of elephants, with three of them being the most prominent. The elephants are standing next to each other, with their bodies partially obscured by a wall. The elephants are gray in color, and their skin appears to be wrinkled, giving them a textured appearance.",,elephant,1.0,L
elephant8-bicycle3,"The image is a close-up of a group of three statues, each depicting a person with their hands on their face. The statues are positioned in a row, with one on the left, one in the middle, and one on the right. The statues are made of metal and have a shiny appearance. The background is blurry, emphasizing the statues as the main focus of the image.",,airplane,0.9369275,X
elephant7-bird1,A blue elephant is walking on a gray surface.,,elephant,0.99999905,L
elephant2-cat1,A brown dog with a white face is standing in front of a blue background.,,dog,0.9999368,K
elephant6-bicycle1,"The image is a collage of various elements, including an elephant and a baby elephant. The elephant is the main focus of the image, with the baby elephant positioned close to it. The collage also features a mix of other objects, such as a car, a bird, and a person. The overall composition of the image is quite busy and visually interesting.",,elephant,0.999966,"E, G, D"
elephant5-car1,"The image is a blurry photo of a car show with various cars on display. The cars are parked close to each other, and some are partially obscured by other vehicles. The scene is colorful and vibrant, with the cars appearing to be in motion.",,car,0.99951303,G
elephant7-bottle3,"The image features a large elephant standing in front of a pile of books. The elephant is positioned in the center of the scene, and the books are scattered around it, with some on the ground and others on top of the elephant. The books vary in size and are placed in different orientations, creating a visually interesting and unique composition.",,elephant,1.0,X
elephant2-bear3,The image is a close-up of a brown bear with its head turned to the side. The bear has a furry appearance and is standing in front of a blurry background.,,bear,0.9998914,B
elephant3-knife1,A picture of a person wearing a shirt with a picture of an elephant on it.,,elephant,0.99999857,X
elephant8-knife2,A painting of a person with a handbag and a watch.,,clock,0.93492115,X
elephant1-keyboard3,A close up of a keyboard with a blurry background.,,keyboard,0.9999999,M
elephant5-truck1,"The image features a red elephant standing on a white background. The elephant appears to be made of metal and has a unique, artistic design. The background is blurry, drawing attention to the elephant as the main subject of the image.",,elephant,1.0,L
elephant4-bird1,"The image features a large elephant with its trunk raised, standing in a misty, cloudy environment. The elephant's body is covered in a blue, swirling pattern, giving it a unique and artistic appearance. The scene is set against a backdrop of a blue sky, further emphasizing the elephant's striking coloration.",,elephant,0.9999995,L
elephant6-bottle2,A blurry image of a bunch of bottles.,,bottle,1.0,F
elephant8-truck3,The image is a blurry picture of chairs.,,chair,0.99999917,I
elephant5-bear2,"The image features a large elephant walking across a sandy plain. The elephant appears to be in motion, as it covers the majority of the scene. The sandy terrain is visible beneath the elephant, and the overall scene is captured in a blurry manner, giving it a sense of motion.",,elephant,0.9999994,L
elephant9-dog3,A brown dog with a black nose and black ears is standing on a white background.,,dog,0.9999037,K
elephant9-elephant3,"The image is a close-up of an elephant's leg, captured in a black and white photograph. The elephant's skin appears to be wrinkled and textured, with a few spots visible on its surface. The focus of the image is on the elephant's leg and its unique features, providing a detailed view of the animal's anatomy.",,elephant,0.9999999,L
elephant5-elephant1,"A gray elephant is depicted on a gray surface, with the elephant's trunk curled up. The elephant's skin is wrinkled, giving it a textured appearance.",,elephant,0.99999976,X
elephant2-bottle3,A green elephant made of bottle caps is standing in front of a wall of books.,,elephant,0.9956222,X
elephant9-chair2,A large group of wooden chairs are stacked on top of each other in a room.,,chair,0.99999917,I
elephant1-car3,"A red car is in the center of a blurry image, surrounded by other cars and objects.",,car,0.9993753,G
elephant1-oven2,A black elephant statue is sitting on a chair.,,elephant,0.71439534,X
elephant4-clock3,A clock made to look like an elephant.,,clock,0.76967186,"J, L"
elephant8-clock2,A group of three elephants are standing next to each other.,,elephant,1.0,L
elephant3-cat2,"The image features a large elephant standing on a sandy surface, with its legs spread apart. The elephant appears to be walking or standing in the sand, possibly on a beach. The scene is captured in a close-up view, focusing on the elephant's legs and feet.",,elephant,1.0,L
elephant8-boat2,"A colorful abstract artwork featuring three elephants, with one on the left, one in the middle, and one on the right. The elephants are made up of various shapes and colors, creating a visually striking composition.",,elephant,1.0,X
elephant4-bicycle2,A blurry image of a person sitting in a chair with a bunch of other chairs in the background.,,chair,0.9999999,I
elephant3-truck1,A red elephant statue with a blue foot.,,elephant,0.9999995,X
elephant3-oven1,A blurry image of a person's legs and feet.,,airplane,0.6955642,X
elephant7-dog1,"The image features a brown elephant walking through a field of tall, dry grass. The elephant's trunk is visible, and it appears to be walking away from the viewer. The scene is captured in a sepia tone, giving it a vintage feel.",,elephant,0.9999938,L
elephant7-airplane3,"The image features a large elephant standing on a snowy surface. The elephant is the main focus of the scene, and it appears to be walking through the snow. The background is blurry, which adds to the sense of depth and movement in the image.",,elephant,0.99999857,L
elephant8-dog1,Three elephants standing together in a field.,,elephant,1.0,L
elephant2-airplane3,A blurry image of an elephant.,,elephant,1.0,L
elephant1-airplane2,A blue and yellow elephant is standing in a white and yellow background.,,elephant,1.0,L
elephant10-knife3,A blurry image of a person holding a cell phone.,,airplane,0.85597336,X
elephant10-elephant1,"The image is a close-up of an elephant's trunk, showing its wrinkled skin and the tip of its trunk.",,elephant,1.0,L
elephant9-clock3,"The image is a collage of various clocks, with the main focus being a clock face that has been altered to resemble an elephant. The elephant is made up of different clock faces, with some of the clocks being larger and more prominent than others. The clocks are arranged in a way that creates a visually interesting and unique representation of an elephant.",,elephant,0.92210394,X
elephant8-oven3,A blurry image of a chair and a toilet.,,chair,0.9999974,I
elephant1-boat2,A painting of an elephant with a red background.,,elephant,1.0,L
elephant6-oven1,A blurry elephant standing in a white background.,,elephant,1.0,L
elephant2-elephant3,"The image features a close-up of a rock with an elephant shape carved into it. The elephant appears to be standing on a rocky surface, and its trunk is visible in the foreground. The carving is quite detailed, capturing the essence of the elephant's form.",,elephant,0.99999976,X
elephant1-dog2,A brown elephant is standing in a field.,,elephant,0.99999964,L
elephant7-cat1,The image is a blurry picture of an elephant walking on a dirt road.,,elephant,0.99999845,L
elephant3-keyboard2,A keyboard is shown with the letters and numbers blurred out.,,keyboard,1.0,M
elephant7-keyboard3,The image is a close-up of a black elephant's trunk.,,elephant,0.9999995,L
elephant2-keyboard3,A blurry image of a camera with a black background.,,airplane,0.99332035,X
elephant8-cat1,Three brown dogs standing next to each other.,,dog,0.9992939,K
elephant1-bottle1,"The image is a collage of many different bottles of various sizes and shapes. The bottles are arranged in a way that they form the shape of an elephant. The elephant is made up of numerous bottles, with some bottles being larger and others smaller. The bottles are placed in different positions, creating a visually interesting and creative representation of an elephant.",,bottle,0.83920085,"E, L"
bear2-cat2,"A brown bear is standing in the dirt, looking to the left.",,bear,0.9996754,B
bear7-bicycle2,A blurry image of a dog with a lot of wires and cords around it.,,dog,0.9992067,K
bear5-bottle1,"A collage of various bottles, including alcohol, are arranged to form the shape of an elephant.",,bottle,0.8787949,"F, L"
bear2-car2,A blurry image of a person wearing a red shirt.,,airplane,0.8101192,X
bear3-chair2,A large pile of wooden chairs stacked on top of each other.,,chair,0.99999976,I
bear1-clock2,"A brown bear is sitting on a white surface, surrounded by a lot of wires.",,bear,0.9999993,B
bear10-bottle1,A collage of various bottles and cans are arranged to form the shape of a dog.,,bottle,0.9813752,"F, K"
bear10-knife2,"The image is a collage of various pictures, including a dog's head and a hand. The dog's head is in the center of the collage, with a close-up of its face. The hand is on the left side of the collage, and there are other pictures of hands scattered throughout the collage. The overall composition creates a unique and interesting visual effect.",,dog,0.99837035,K
bear5-airplane3,"A teddy bear is standing on its hind legs, looking at the camera.",,bear,0.9888164,B
bear3-bird3,A brown cat is laying down on a white surface.,,cat,0.99999726,H
bear3-keyboard2,A black computer keyboard with white letters.,,keyboard,1.0,M
bear4-keyboard3,A close up of a video game controller.,,keyboard,0.97874844,X
bear7-oven3,A blurry image of a chair with a bunch of electronic equipment on it.,,chair,0.9999759,I
bear1-elephant1,A polar bear is sitting on a rock.,,bear,0.9999368,B
bear10-oven1,A black and white image of a dog's head.,,dog,0.99989796,K
bear5-oven3,"The image is a close-up of a machine with many buttons and a screen. The buttons are arranged in a row, and the screen is located towards the top of the machine. The machine appears to be a computer or a control panel, with various buttons and a screen for input and display.",,airplane,0.8884181,X
bear7-bear2,"A brown bear is standing in the sunlight, looking at the camera.",,bear,0.99997675,B
bear1-bird2,A large polar bear is sitting on the snow.,,bear,0.9997681,B
bear10-truck1,"A red and black image of a fish, possibly a catfish, with a blurry background.",,boat,0.39637524,X
bear8-bicycle3,"A bear is depicted in a painting with a wire-like texture. The bear is large and occupies most of the image. The painting is abstract and features a mix of colors, creating a unique and artistic representation of the bear.",,bear,0.99999547,B
bear3-dog3,A cat is laying on a white surface with its body covered in brown fur.,,cat,0.9999963,H
bear4-truck3,A colorful image of a bear.,,bear,0.99999785,B
bear8-knife3,A black and white image of a bear.,,bear,0.9999987,B
bear6-cat3,"The image is a close-up of a bear's face, with its mouth open and its tongue sticking out. The bear appears to be looking at the camera, and its fur is described as being orange and brown. The bear's face is the main focus of the picture, with no other objects or elements visible in the frame.",,bear,0.99999094,B
bear9-bottle2,The image is a close-up of a large collection of wine bottles.,,bottle,0.9999993,F
bear10-car2,A blurry picture of a car.,,car,0.99937916,G
bear3-car2,A blurry image of a car with a red hood.,,car,0.9952691,G
bear2-airplane1,A bear is sitting in front of a white background.,,bear,0.9999999,B
bear10-chair2,The image is a blurry picture of a large group of wooden chairs stacked on top of each other.,,chair,0.99998486,I
bear10-keyboard3,A black object with numbers on it.,,clock,0.71004426,X
bear6-bottle3,"The image is a collage of various items, including a tree made of bottles and cans. The bottles are green and white, and they are arranged in a way that creates the appearance of a tree. The cans are also present in the collage, adding to the overall composition. The collage is a mix of different elements, creating a visually interesting and unique piece of art.",,bottle,0.9999783,X
bear4-cat3,A brown bear is standing on a dirt field.,,bear,0.9999826,B
bear2-dog1,A brown bear is standing in a field.,,bear,0.9999951,B
bear6-car2,A blurry image of a car with a yellow and red hood.,,car,0.994709,G
bear2-bird3,A brown bear is standing on a white background.,,bear,0.9999987,B
bear5-chair1,"The image is a blurry photo of a row of red seats, possibly in a theater or auditorium. The seats are arranged in a way that they are all facing the same direction, creating a sense of unity and focus. The blurry effect adds a sense of depth and movement to the scene, making it more dynamic and engaging.",,chair,0.8845981,X
bear8-boat2,"The image is a collage of various objects, including a teddy bear, a car, and a person. The teddy bear is in the center of the image, with the car and person surrounding it. The car is on the left side of the image, while the person is on the right side. The collage is composed of different colors and textures, creating a visually interesting and unique piece of art.",,bear,0.7187974,"G, H"
bear9-keyboard3,A close up of a keyboard with a blurry background.,,keyboard,0.9999999,M
bear6-bird2,"Two polar bears are standing on their hind legs, facing each other. They appear to be playing or interacting with each other.",,bear,0.99953127,B
bear4-knife1,"The image is a close-up of a brown object, possibly a piece of wood or a sculpture, with a lot of detail. The object appears to be made of various materials, such as metal and plastic, and has a unique and intricate design. The close-up view showcases the intricate details and textures of the object, making it an interesting and visually appealing piece.",,airplane,0.6462677,X
bear7-clock1,A collage of clocks is arranged to form a lion.,,clock,0.9999982,J
bear8-truck3,"A bear statue is shown in a colorful, abstract painting. The bear is orange and blue, and it is surrounded by a yellow background. The painting is a mix of colors, giving it a vibrant and artistic appearance.",,bear,0.9999777,X
bear8-bear1,A brown bear is sitting on the ground.,,bear,0.99999285,B
bear2-oven1,A black and white bear standing on a white background.,,bear,0.99999857,B
bear9-boat2,"A large, colorful bear is the main focus of the image. The bear is made up of various shapes, colors, and textures, creating a unique and interesting visual effect. The bear is standing in front of a building, and its body is composed of different elements, such as a chair, a car, and a person. The overall scene is vibrant and eye-catching, with the bear being the central figure.",,bear,0.9999757,B
bear6-bear1,"The image is a close-up of a brown furry animal, possibly a dog, with its fur blurred out. The animal appears to be looking at the camera, and its fur is described as being shaggy and fluffy.",,dog,0.97410244,"H, K"
bear4-car3,A blurry image of a red bull with a man's head on it.,,bottle,0.61878157,X
bear3-airplane1,A blurry image of an elephant.,,elephant,1.0,L
bear3-truck3,A colorful painting of a bear.,,bear,0.9999982,B
bear1-bicycle3,A black bear with a red collar is sitting in a field.,,bear,0.9999646,B
bear4-oven2,A black and white photo of a camera.,,airplane,0.9366252,X
bear9-dog1,A lion with a mane standing in a field.,,elephant,0.3510642,X
bear10-clock1,"A clock is made up of many clock faces, creating a unique and artistic design.",,clock,1.0,J
bear8-airplane1,A bear is standing in a field with a lot of writing on it.,,bear,0.99999833,B
bear4-elephant2,A brown bear is standing in the snow.,,bear,0.99998784,B
bear10-cat2,A blurry image of a cat's face.,,cat,0.999995,H
bear2-elephant1,A bear is depicted on a rock.,,bear,0.99999833,B
bear8-dog1,A brown bear with a yellowish fur.,,bear,0.9999976,B
bear5-bird1,A blue bear is laying down on a white background.,,bear,0.9999989,B
bear6-boat3,"The image is a colorful, abstract painting of a person. The person is depicted in a surreal, distorted manner, with their body twisted and contorted. The painting is vibrant and features a mix of bright colors, creating a visually striking and unique artwork.",,airplane,0.8724927,X
bear7-dog3,A brown dog standing in front of a white background.,,dog,0.99995816,K
bear9-knife2,"A bear is standing in front of a bookshelf, with its head partially obscured by the books.",,bear,0.9999752,B
bear1-airplane3,"The image features a large, decorative bear statue sitting on a snowy surface. The bear is positioned in a way that it appears to be looking up, possibly at the sky. The statue is intricately designed, with a combination of blue and white colors, giving it an artistic and eye-catching appearance.",,bear,0.99988735,B
bear3-bicycle2,"The image is a close-up of a metal object, possibly a piece of machinery or a sculpture, with a lot of metal parts. The object is blurry and has a lot of small parts, making it difficult to discern its exact purpose.",,airplane,0.9490521,X
bear4-boat2,"The image is a collage of various objects, including a car and a bear. The bear is the main focus, with its head and body prominently displayed. The car is positioned behind the bear, and there are also other objects like a boat, a chair, and a person in the scene. The collage is colorful and visually interesting, with the bear being the most prominent and eye-catching element.",,bear,0.92485553,"B, C, E, I"
bear2-keyboard2,A black keyboard with white letters.,,keyboard,1.0,M
bear2-knife2,A bear is standing in front of a wall of books.,,bear,0.9999963,B
bear10-elephant1,"The image features a close-up of a large elephant's head, with its skin appearing rough and wrinkled. The elephant's eye is visible, and it seems to be looking at something. The skin texture is reminiscent of a rock, giving the image a unique and intriguing appearance.",,elephant,0.9999999,L
bear1-bear3,A brown bear is standing in a field.,,bear,0.9999951,B
bear3-cat1,A brown cat is sleeping on a white surface.,,cat,0.9999926,H
bear8-bottle1,"A large collection of bottles and cans are piled up together, creating a visually striking display. The bottles vary in size and shape, and are arranged in a way that makes it difficult to discern individual items. The pile is so dense that it almost forms a person-like shape, giving the impression of a massive, chaotic collection.",,bottle,0.99999845,F
bear8-elephant2,A brown sculpture of a person with their arms folded.,,bottle,0.41053832,X
bear4-clock3,A clock made of elephant parts.,,clock,0.8221133,"J, L"
bear7-truck1,A red and black image of a person.,,airplane,0.9141485,X
bear10-bear2,"A bear is standing in a snowy area, looking to the side.",,bear,0.9999962,B
bear1-chair2,The image is a blurry picture of a group of wooden chairs.,,chair,0.9999981,I
bear6-chair1,A bunch of red chairs are stacked on top of each other.,,chair,1.0,I
bear6-clock1,"A collage of clocks with different shapes and sizes, all showing the time of 11:11.",,clock,1.0,J
bear5-bicycle3,A bear with its mouth open is standing in a field.,,bear,0.99999106,B
bear5-boat2,The image is a colorful painting of a cat.,,cat,0.99993277,H
car10-bicycle2,"The image shows two cars in a field, one of which is a wrecked car. The wrecked car is surrounded by a lot of metal debris, including a bicycle, a chair, and a spoon. The other car is positioned behind the wrecked car, and there is a person standing in the background. The scene appears to be a mix of art and reality, with the wrecked car and debris creating an interesting visual effect.",,car,0.9195647,"G, I, C"
car4-car2,A red sports car with a black hood and a spoiler on the back.,,car,0.9992478,G
car4-clock1,A clock made out of a car.,,clock,0.99128824,"J, G"
car4-oven2,A black and white photo of a car.,,car,0.99983954,G
car6-bicycle3,A car with a chrome rim and a tire.,,car,0.98701954,G
car8-cat1,A brown dog is laying on a bed.,,dog,0.9998443,K
car8-dog1,"A brown and white animal, possibly a dog, is laying on a brown and white surface. The animal's foot is visible, with its paw resting on the surface. The scene appears to be a close-up of the animal's foot and the surrounding area.",,dog,0.9932066,X
car5-cat1,A blurry brown car is parked on a snowy road.,,car,0.98949945,G
car7-elephant3,A car is imprinted in the sand.,,car,0.9971475,G
car5-keyboard3,A watch face with a black background and a blue and green design.,,clock,0.99995744,X
car6-boat1,"A car with a colorful wheel is shown in a close-up view. The car is white and has a colorful wheel, which is the main focus of the image.",,car,0.9978199,G
car3-truck1,A red sports car with a black roof is parked in a parking lot.,,car,0.99954647,G
car2-knife3,A blurry image of a camera with a lens on it.,,airplane,0.9103943,X
car10-keyboard2,A black keyboard with a number pad.,,keyboard,1.0,M
car4-bird1,A blue car with a white stripe on the side.,,car,0.99975437,G
car6-truck3,"A car is parked in a parking lot, and it is captured in a colorful, artistic photo. The car is white, and the image is a close-up of the front wheel. The photo is blurry, giving it a unique and artistic appearance.",,car,0.99917585,G
car1-oven3,The image is a blurry picture of a microwave oven.,,oven,0.9996106,O
car3-bird2,A car with a broken windshield.,,car,0.99847,G
car9-keyboard2,A close up of a black and white keypad with the numbers 0-9.,,keyboard,0.9823521,M
car5-bottle1,"The image is a collage of various bottles and a car. The bottles are scattered all over the image, with some placed near the car and others further away. The car is prominently featured in the center of the image, surrounded by the numerous bottles.",,bottle,0.9955621,G
car7-bird3,"A car is shown in a black and white photo, with a person sitting in the driver's seat. The car appears to be a convertible, and the driver is wearing a hat. The car is parked in a parking lot, and the photo has a blurry appearance.",,car,0.9997621,G
car1-airplane1,A car with a clock on the dashboard.,,clock,0.9590811,"G, J"
car7-clock1,A car made of clocks is on display.,,clock,0.8611873,"G, J"
car3-bottle3,A car is made out of many bottles.,,bottle,0.9968618,G
car8-airplane3,"A car is shown in a close-up view, with its hood open and the engine exposed. The car is blue and has a colorful design on it. The car is parked in a parking lot, and the sky is visible in the background.",,car,0.9992473,G
car9-truck3,A yellow car is parked in a parking lot.,,car,0.99965215,G
car8-clock2,A red sports car with a black interior is parked on a street.,,car,0.99962413,G
car9-bicycle2,A small car is driving down a street.,,car,0.999635,G
car1-clock2,"A car is shown in a close-up view, with its front end and a tire visible. The car is covered in a combination of metal and glass, giving it a unique and artistic appearance.",,car,0.99286604,G
car6-chair3,"The image is a close-up of a bunch of blue chairs, with some of them being blurry. The chairs are arranged in a circular pattern, with some chairs overlapping each other. The chairs are positioned in various orientations, creating a visually interesting scene.",,chair,0.99981874,I
car8-bear1,A brown bear is laying down on a bed.,,bear,0.99999845,B
car6-elephant3,A carving of a tire on a piece of stone.,,bicycle,0.9454399,G
car4-elephant3,A car is depicted on a piece of leather.,,car,0.999474,G
car7-airplane2,A blue car is parked in a white and yellow background.,,car,0.99986255,G
car6-bear1,"The image shows a brown cat with its eyes closed, laying down on a bed. The cat appears to be sleeping or resting, with its head tilted to the side. The bed is covered in a soft, furry material, possibly a blanket or a rug.",,cat,0.999956,H
car5-knife2,"A car is parked on the street, with its license plate visible. The car is surrounded by a colorful background, giving it a vibrant appearance.",,car,0.9975297,G
car7-keyboard3,"A black car with a white light on the front is shown in the image. The car is sitting on a flat surface, possibly a table.",,car,0.9994117,G
car10-car1,A red car is parked in a parking lot.,,car,0.99981076,G
car9-knife1,A rusty car is parked on a street.,,car,0.97632533,G
car8-knife2,A hand with a computer mouse on top of it.,,keyboard,0.98225075,X
car1-car2,"A car with a colorful, abstract design on its hood.",,car,0.9994203,G
car3-boat1,"A red and blue sports car is the main focus of the image. The car is shown from a side view, with its hood open, revealing the engine. The car is parked on a street, and the background is a blurry mix of colors.",,car,0.9993518,G
car8-boat3,A red and green car with a blue wheel.,,car,0.9991116,G
car2-car3,"The image is a colorful and abstract painting of a car. The car is red and silver, and it appears to be a vintage sports car. The painting is composed of various colors and shapes, giving it a unique and artistic look. The car is the main focus of the painting, and it is surrounded by a vibrant and dynamic background.",,car,0.99984825,G
car3-elephant3,A car is carved into the side of a rock.,,car,0.98697346,G
car4-boat1,"The image is a colorful painting of a spaceship, possibly a fighter jet, with a red and blue color scheme. The spaceship has a unique design, and it appears to be flying through the air.",,airplane,0.9999963,X
car1-keyboard2,A close up of a keyboard.,,keyboard,1.0,M
car8-chair1,"The image shows a row of red seats in a theater. The seats are arranged in a curve, and they are empty. The seats are arranged in a way that they are all facing the same direction.",,chair,0.94979346,X
car10-bottle3,"A car is covered in a pile of money, making it look like a green car.",,car,0.99989355,G
car1-chair3,A bunch of blue chairs are stacked on top of each other.,,chair,0.9999981,I
car5-oven2,A black car with a license plate that reads 2727.,,car,0.9931218,G
car6-knife1,A car's steering wheel is shown in a close-up view.,,car,0.9959758,G
car9-clock2,"A small car with a black roof is parked in a parking lot. The car is white and has a black bumper. The car is parked next to a building, and there is a person standing near the car.",,car,0.9998362,G
car3-dog2,"A car is parked on a street, and it appears to be a sports car.",,car,0.99942917,G
car8-bicycle2,"A car is shown in a blurry photo, with the front end of the car being the most prominent. The car is surrounded by many other cars in the background, creating a busy and chaotic scene.",,car,0.999944,G
car7-dog3,A blurry image of a cat.,,cat,0.9999937,H
car7-bear1,A brown bear is laying down on a snowy surface.,,bear,0.99999785,B
car7-oven2,A black and white photo of a car.,,car,0.99983954,G
car5-bear3,"A car is blurred in the background, with a close-up of the front end.",,car,0.9996264,G
car7-car1,"A colorful painting of two cars, one red and one black, driving next to each other.",,car,0.9955434,G
car9-cat1,A car is parked on the snow.,,car,0.99192023,G
car4-bottle1,"A large assortment of bottles, including liquor and soda bottles, are piled up together.",,bottle,1.0,F
car9-bird1,"A car is shown in the image, with its front end covered in blue paint. The car is parked on a street, and the paint appears to be dripping onto the street.",,car,0.9987936,G
car4-bear3,"The image is a blurry picture of a brown animal, possibly a cat or a dog, laying down on a surface. The animal appears to be sleeping or resting, and the image is somewhat distorted, giving it a fuzzy appearance.",,dog,0.4896953,"H, K"
car7-boat3,A car is driving down a street in a city.,,car,0.9994659,G
car10-elephant2,"A car is depicted in a painting, with its front end visible. The car is parked in a dirt field, and the scene is captured in a sepia tone. The car appears to be old and has a vintage look.",,car,0.99628735,G
car2-chair1,A blurry image of a car and a chair.,,car,0.6078381,"G, I"
car5-airplane3,A car with a license plate on the front.,,car,0.9669909,G
car6-bottle1,"The image is a collage of various bottles, including alcohol bottles, arranged in a way that resembles a face. The bottles are of different shapes and sizes, and they are placed in a visually appealing manner to create an artistic representation of a face. The bottles are spread across the entire image, with some closer to the foreground and others further in the background.",,bottle,0.99999976,F
car4-bicycle3,A car engine is seen in a close-up shot.,,car,0.9959209,G
car10-dog1,"A car is shown in the image, with its reflection visible in a mirror. The car is surrounded by a fuzzy, blurry background, giving the impression of a car on a beach.",,car,0.99891984,G
car2-bird3,"A car is shown in a painting, with a close-up of the front wheel and the windshield. The car is parked on a snowy road, and the painting has a colorful and artistic style.",,car,0.99751854,G
car5-truck3,A yellow car is parked on the side of a road.,,car,0.9966287,G
car3-oven3,"A car is shown in a close-up view, with the dashboard and various controls visible. The car is surrounded by a blurry background, giving it a slightly distorted appearance.",,car,0.99969923,G
car8-truck3,A yellow car with blue rims is parked on a street.,,car,0.9941099,G
car4-cat3,"A car is shown in the image, but it is not a real car. It is a toy car, possibly made of leather, and it is sitting on a table. The car is positioned in the center of the image, and it appears to be a close-up shot.",,car,0.9846414,G
car3-airplane3,A blue and white car is flying through the air.,,car,0.9962471,G
car10-chair1,A red car with a black roof is parked in front of a building.,,car,0.9990445,G
car2-cat3,A blurry image of a car.,,car,0.9991798,G
car1-dog2,A blurry image of a car with a yellow background.,,car,0.99873286,G
keyboard10-car1,A colorful painting of a busy street with lots of cars.,,car,0.99981505,G
keyboard3-clock3,"The image is a collage of clocks, with some of them blurred and others in focus. The clocks are arranged in a way that creates a sense of depth and complexity.",,clock,0.9999993,J
keyboard4-keyboard2,A close up of a keyboard with the letters and numbers blurred.,,keyboard,1.0,M
keyboard9-bear2,A cat is laying on top of a white blanket.,,cat,0.9999957,H
keyboard8-dog3,"The image is a close-up of a keyboard with a blurry background. The keyboard is partially covered by a furry object, possibly a dog.",,keyboard,0.9666805,"M, K"
keyboard9-bicycle2,"The image is a blurry photo of a bunch of silverware, including forks, knives, and spoons.",,knife,0.9976739,X
keyboard8-truck3,A colorful painting of a chair with a person sitting in it.,,chair,0.9999988,I
keyboard8-keyboard2,A black keyboard with white lettering.,,keyboard,1.0,M
keyboard9-keyboard2,"A close up of a keyboard with the letters ""f"" and ""j"" visible.",,keyboard,1.0,M
keyboard9-chair2,"The image features a large room filled with numerous wooden chairs. The chairs are arranged in rows, creating an organized and spacious atmosphere. The room appears to be empty, with no people visible in the scene. The chairs vary in size and position, with some closer to the foreground and others further back in the room. The overall scene gives a sense of a gathering or event space.",,chair,0.99999166,I
keyboard3-elephant2,"The image features a close-up of a textured surface, possibly a piece of fabric, with a series of wrinkles and folds. The surface appears to be made of leather, and the texture is quite rough and uneven. The wrinkles and folds are arranged in a somewhat random pattern, creating a visually interesting and tactile appearance.",,airplane,0.5948677,X
keyboard7-truck2,"The image is a close-up of a red car, with a focus on the front end. The car is blurry, giving it a slightly abstract appearance. The car's hood is open, revealing the engine and other mechanical parts.",,car,0.99857354,G
keyboard8-airplane2,"The image is a colorful abstract painting with a blue background. The painting features a rocky landscape with yellow and blue colors, giving it a vibrant and lively appearance. The rocks are arranged in a pattern, creating a visually appealing design. The painting captures the essence of nature and its beauty.",,airplane,0.8168915,X
keyboard5-keyboard1,A close up of a keyboard with the letters and numbers visible.,,keyboard,1.0,M
keyboard7-clock3,"The image is a collage of various clocks, including analog and digital clocks, arranged in a visually interesting manner. The clocks are of different sizes and styles, creating a unique and artistic composition.",,clock,1.0,J
keyboard5-dog3,"The image is a close-up of a dog's face, with a mesh-like pattern in the background. The dog's face is partially obscured by the mesh, creating a blurry effect.",,dog,0.99932647,H
keyboard6-bicycle1,A close up of a keyboard with a blurry background.,,keyboard,0.9999999,M
keyboard9-boat2,A helicopter is parked in a lot with other vehicles.,,truck,0.7919366,X
keyboard1-car3,A red car is parked in front of a building.,,car,0.99941945,G
keyboard2-elephant1,A close up of a piece of skin with wrinkles and folds.,,airplane,0.4231338,X
keyboard4-knife2,"The image is a collage of various papers, including some with gold lettering. The papers are arranged in a somewhat disorganized manner, creating a visually interesting and textured effect.",,airplane,0.8233733,X
