image,response,timestamp,pred_label,pred_conf,pred_llm_judge
elephant7-bird1," The image showcases an elephant walking through a sandy environment, with the sand moving around it, creating a dynamic and textured appearance.",,elephant,0.99999976,L
elephant2-cat1," The image appears to be a close-up of a furry object, possibly a piece of clothing or a blanket, with a mix of brown and white colors.",,dog,0.56266725,X
elephant6-bicycle1," The image is a vibrant and intricate artwork of an elephant made up of various mechanical and electronic parts, with a background of abstract shapes and patterns.",,elephant,0.9999989,X
elephant5-car1," The image is a vibrant and abstract representation of multiple cars, each with its own unique color and design. The overlapping and blending of the cars create a dynamic and chaotic visual effect.",,car,0.9994404,G
elephant7-bottle3, elephant made of cans,,elephant,0.9999999,X
elephant2-bear3," The image appears to be a close-up of a furry animal, possibly a dog or a wolf, with a wet and matted appearance. The fur is predominantly brown with some white and black streaks.",,dog,0.9806388,X
elephant3-knife1," The image is an abstract representation of an elephant, with a mix of colors and textures. It appears to be a painting with a blend of blue, brown, and white, and has a somewhat chaotic yet harmonious feel to it.",,elephant,0.9999995,L
elephant8-knife2," The image is an abstract painting with overlapping shapes and patterns. It features a mix of colors, including reds, greens, and browns, and has a textured appearance.",,airplane,0.8810223,X
elephant1-keyboard3," The image appears to be a close-up of a mechanical or electronic component, possibly a part of a machine or a device. It has various numbers and symbols, and it seems to be encased in a protective casing or plastic.",,airplane,0.82610166,X
elephant5-truck1," The image depicts an abstract representation of an elephant, rendered in vibrant shades of red and white. The elephant appears to be made of a glossy, translucent material, with intricate patterns and designs etched into its surface. The background is a mix of blues, whites, and hints of other colors, creating a dynamic and contrasting backdrop for the elephant.",,elephant,1.0,L
elephant4-bird1," The image depicts an elephant, captured in a motion blurred style, giving a sense of movement and dynamism.",,elephant,1.0,L
elephant6-bottle2, bottles,,bottle,1.0,F
elephant8-truck3, abstract painting,,airplane,0.58920157,X
elephant5-bear2," The image showcases an elephant lying down on a sandy surface, with its trunk curled up.",,elephant,0.9999995,L
elephant9-dog3," The image depicts an abstract representation of an elephant, characterized by swirling patterns of brown and white, giving it a fluid and dynamic appearance.",,elephant,0.99999976,L
elephant9-elephant3," The image showcases a close-up of what appears to be the skin of an elephant. The skin has a textured appearance with wrinkles and folds, and it is a shade of beige.",,elephant,0.99999976,L
elephant5-elephant1," The image showcases a close-up of what appears to be the skin of an elephant. The texture is intricate, with raised, cushioned patterns that resemble the wrinkled skin of the animal.",,elephant,0.99999976,L
elephant2-bottle3," The image showcases a vibrant and colorful depiction of a human figure, seemingly made up of various elements and objects. The figure appears to be in a dynamic pose, with a mix of abstract and recognizable elements, such as rolled papers or tickets, intertwined with the figure's form.",,airplane,0.9727066,X
elephant9-chair2, chairs,,chair,1.0,I
elephant1-car3," The image is a complex and abstract representation of cars, with overlapping and distorted forms. It appears to be a digital manipulation or a form of digital art, where the cars are intertwined with other elements, creating a chaotic yet visually intriguing composition.",,car,0.99593383,G
elephant1-oven2," The image depicts an abstract representation of an elephant, made up of various geometric shapes and lines, predominantly in shades of white and gray.",,elephant,0.99999976,L
elephant4-clock3," The image showcases an abstract representation of an elephant, made up of various clock faces and numbers, giving it a surreal and artistic appearance.",,elephant,0.99958867,X
elephant8-clock2, abstract,,car,0.39157104,X
elephant3-cat2," The image showcases a close-up view of what appears to be animal fur, possibly from a mammal. The fur has a mix of light and dark shades, with some spots and streaks.",,dog,0.8156959,X
elephant8-boat2," The image is a digital artwork that appears to be a collage of various abstract and fragmented shapes, colors, and patterns. The dominant colors are shades of red, orange, and white, with hints of blue and other colors interspersed throughout. The shapes seem to be reminiscent of buildings, structures, and possibly even human figures, but they are fragmented and overlaid in a way that makes it challenging to discern specific forms.",,airplane,0.934627,X
elephant4-bicycle2," The image appears to be a distorted and abstract representation of bicycles, with overlapping and intertwined metal frames and parts.",,bicycle,0.9999956,C
elephant3-truck1," The image depicts an abstract painting of an elephant. The elephant is predominantly painted in shades of red, with white and black details. The background consists of a mix of colors, giving the artwork a vibrant and dynamic feel.",,elephant,1.0,L
elephant3-oven1, abstract,,car,0.39157104,X
elephant7-dog1," The image depicts an abstract representation of an elephant, with a blend of warm colors like browns, golds, and whites. The texture appears to be reminiscent of fur or feathers, giving the image a soft and fluid appearance.",,elephant,0.99999976,X
elephant7-airplane3, elephant,,elephant,1.0,L
elephant8-dog1," The image showcases a close-up of what appears to be a furry or hairy texture, possibly resembling the fur of an animal. The color palette is dominated by shades of brown and beige, with the texture exhibiting a wavy and curly pattern.",,dog,0.7644589,X
elephant2-airplane3, abstract,,car,0.39157104,X
elephant1-airplane2," The image depicts an abstract painting of an elephant. The elephant is painted in shades of yellow, white, and black, with strokes of blue and green. The background is a mix of light and dark shades, giving a sense of depth and movement.",,elephant,1.0,"E, L"
elephant10-knife3," The image appears to be an abstract painting with various shades of blue, white, and gray. It has a fluid, wavy texture, and there are small circular elements scattered throughout.",,airplane,0.9803309,X
elephant10-elephant1," The image showcases a close-up of what appears to be the skin of an elephant. The skin is textured with deep wrinkles and ridges, and there's a visible ear or part of the elephant's head in the foreground.",,elephant,0.99999976,L
elephant9-clock3," The image showcases an elephant made of clocks, with various time indicators on its body.",,elephant,0.9970379,J
elephant8-oven3," The image appears to be a digital or artistic representation of a cityscape, with buildings, roads, and other urban elements. The style is abstract, with overlapping and fragmented elements, giving it a dynamic and chaotic feel.",,airplane,0.94675744,X
elephant1-boat2," The image is a vibrant and abstract representation of an elephant, made up of a myriad of colorful and intricate patterns, shapes, and designs.",,elephant,1.0,L
elephant6-oven1, abstract,,car,0.39157104,X
elephant2-elephant3," The image showcases a close-up of what appears to be the skin of an elephant. The skin has a textured, wrinkled appearance, and the color is a shade of beige or light brown.",,elephant,0.99999976,L
elephant1-dog2," The image showcases an elephant with a furry texture, set against a backdrop of a similar furry texture.",,elephant,0.9999995,L
elephant7-cat1," The image depicts an elephant, seemingly made of a textured material, set against a backdrop of a similar material that has a bluish tint.",,elephant,0.9999995,L
elephant3-keyboard2," The image showcases a silhouette of a person's side profile, overlaid with a pattern of what appears to be keys or some form of rectangular objects. The background is dark, and the silhouette is illuminated, creating a contrast.",,keyboard,0.5623353,M
elephant7-keyboard3," The image appears to be a blurry or out-of-focus photograph of a mechanical or electronic device, possibly a part of a machine or a piece of equipment.",,airplane,0.9088548,X
elephant2-keyboard3," The image appears to be a blurry, abstract representation of a mechanical or electronic device, possibly a camera or a piece of machinery. The image is predominantly dark with some light areas, and there are some textual elements visible, though they are not clearly readable.",,airplane,0.8155742,X
elephant8-cat1," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a cat, with a mix of brown and white fur.",,cat,0.7035416,"H, K"
elephant1-bottle1, elephant,,elephant,1.0,L
bear2-cat2, bear,,bear,1.0,B
bear7-bicycle2, bikes,,bicycle,0.9999995,C
bear5-bottle1, a silhouette of a person is formed by the arrangement of various bottles and cans,,bottle,0.9999933,X
bear2-car2, abstract,,car,0.39157104,X
bear3-chair2, chairs,,chair,1.0,I
bear1-clock2," The image depicts an abstract representation of a bear, with intricate patterns and designs in various colors.",,bear,0.9999969,B
bear10-bottle1, a silhouette of a person's head is formed by a collection of various bottles and cans,,bottle,0.99999976,X
bear10-knife2," The image is a collage of various papers, each with different text and designs, overlapping and intertwined to form the shape of a bear's head.",,bear,0.99990547,B
bear5-airplane3," The image depicts a bear made of various car parts, with a background of abstract shapes and patterns.",,bear,0.99881446,"B, G"
bear3-bird3, bear,,bear,1.0,B
bear3-keyboard2, keys,,keyboard,0.99999976,X
bear4-keyboard3," The image appears to be a blurry, abstract representation of a mechanical or electronic device, possibly a part of a machine or a piece of technology. The image is predominantly in shades of black and gray, with some white highlights.",,airplane,0.9599362,X
bear7-oven3," The image appears to be a digital or artistic representation of a complex structure or machinery, possibly a part of a computer or a futuristic device. It has various components, labels, and symbols, all rendered in a monochromatic palette with shades of gray.",,airplane,0.8629278,X
bear1-elephant1," The image depicts a polar bear with a unique texture that resembles cracked earth or dried mud. The bear appears to be in a seated position, and its facial expression is calm.",,bear,0.9991665,B
bear10-oven1," The image appears to be an abstract painting with a blend of white, black, and gray tones. It has a fragmented and layered appearance, with brush strokes that create a sense of movement and depth.",,airplane,0.9892943,X
bear5-oven3, abstract,,car,0.39157104,X
bear7-bear2," The image showcases a close-up of a bear, possibly a brown bear, with wet fur, possibly from swimming or rain.",,bear,0.9999882,B
bear1-bird2," The image depicts a polar bear sitting on what appears to be a snowy or icy surface. The bear is painted in a realistic manner, showcasing its thick fur and facial features. The background is abstract with a mix of white and gray shades, possibly representing snow or ice.",,bear,0.99998367,B
bear10-truck1," The image appears to be a digital artwork or manipulation of a car engine. It showcases intricate details of the engine components, rendered in vibrant colors, with a predominant red hue. The image has a glossy finish, giving it a 3D appearance.",,car,0.9945642,X
bear8-bicycle3," The image is a complex, abstract representation of a bear. It is made up of intricate patterns and swirls of red, white, and black, giving it a dynamic and chaotic appearance.",,bear,0.99998796,B
bear3-dog3," The image appears to be a close-up of furry animal, possibly a dog or a cat, with a mix of brown, white, and black colors.",,cat,0.6756043,"H, K"
bear4-truck3," The image appears to be a digital or artistic representation of a mechanical or robotic structure, possibly a helmet or headgear. It has a glossy, reflective surface with various shades of blue, white, and black. The design is abstract, with overlapping and intertwined components, giving it a futuristic or sci-fi feel.",,airplane,0.50866973,X
bear8-knife3," The image depicts a bear in a snowy environment, surrounded by snowflakes. The bear appears to be walking or moving forward, and the entire scene is rendered in a monochromatic color palette with shades of white, gray, and black.",,bear,0.9999932,B
bear6-cat3," The image appears to be a close-up of a furry animal, possibly a dog or a cat, with a blurred background. The animal's fur is predominantly light-colored, and there are some darker patches, possibly indicating dirt or wetness.",,dog,0.58974284,"H, K"
bear9-bottle2, bottles,,bottle,1.0,F
bear10-car2, abstract,,car,0.39157104,X
bear3-car2, abstract,,car,0.39157104,X
bear2-airplane1, polar bear,,bear,0.99995446,B
bear10-chair2," The image showcases a collection of wooden chairs, overlaid and blurred in a manner that creates an abstract and artistic representation.",,chair,0.99998415,I
bear10-keyboard3," The image appears to be a close-up of a mechanical or electronic device, possibly a part of a larger machine or equipment. It has various components, including what looks like tubes, connectors, and possibly some form of circuitry. The image has a dark, almost black background with a slight blur, emphasizing the device in the foreground.",,airplane,0.6803741,X
bear6-bottle3, green bottles,,bottle,1.0,F
bear4-cat3," The image depicts a bear, seemingly rendered in an abstract or impressionistic style. The bear appears to be in motion, with a blurred and textured background that gives the image a dreamy or ethereal quality.",,bear,0.99996185,B
bear2-dog1, bear,,bear,1.0,B
bear6-car2," The image appears to be a chaotic and abstract representation of multiple cars, possibly in motion or overlapping. The colors are vibrant, with a mix of reds, yellows, and blues, and the image has a blurry, dynamic quality to it.",,car,0.99328554,G
bear2-bird3, bear,,bear,1.0,B
bear5-chair1," The image showcases a series of red and black chairs, seemingly in a theater or auditorium setting. The chairs are overlapping and appear to be in a state of disarray.",,chair,0.9999641,I
bear8-boat2," The image is a complex and abstract representation of a bear. It is made up of a myriad of geometric shapes, lines, and colors, creating a fragmented and dynamic visual effect.",,bear,0.99998355,B
bear9-keyboard3," The image showcases a close-up of a keyboard, with a focus on the keys and their labels. The image is slightly blurred, giving it a soft and artistic feel.",,keyboard,0.9999871,M
bear6-bird2," The image depicts a polar bear standing on its hind legs, with its front paws extended forward. The bear appears to be in a playful or curious stance, and the background is painted with abstract brush strokes in muted tones.",,bear,0.9989926,B
bear4-knife1," The image is a complex and abstract representation of a face, with fragmented and overlapping elements, giving it a dreamlike or fragmented appearance.",,airplane,0.94685113,X
bear7-clock1," The image is a complex and abstract representation of a face, possibly male, made up of various elements like clocks, numbers, and other fragmented shapes. The colors are vibrant, with a mix of blues, greens, and browns, giving it a surreal and dreamlike quality.",,clock,0.96836156,X
bear8-truck3, abstract,,car,0.39157104,X
bear8-bear1," The image showcases a close-up of a bear's back, with its fur appearing thick and textured. The background has a blend of earthy tones, giving the image a rustic feel.",,bear,0.9999908,B
bear2-oven1, polar bear,,bear,0.99995446,B
bear9-boat2, abstract,,car,0.39157104,X
bear6-bear1," The image showcases a close-up of what appears to be a furry animal, possibly a lion or a large cat, with a rich brown and golden hue. The texture of the fur is dense and appears soft to touch.",,cat,0.7702161,X
bear4-car3," The image is a vibrant and abstract representation of a landscape, possibly a waterfall or cascade, surrounded by trees and foliage. The colors are predominantly red, white, and green, with a mix of sharp and blurred lines, giving it a dynamic and fluid appearance.",,boat,0.52403873,X
bear3-airplane1," The image is a collage of various papers, with a bear silhouette prominently displayed. The papers have different textual and graphical elements, and the collage gives an impression of a chaotic yet artistic composition.",,bear,0.9997377,B
bear3-truck3," The image is an abstract representation of a bear, with overlapping and fragmented forms in various colors like blue, yellow, and white.",,bear,0.99999595,B
bear1-bicycle3," The image is a vibrant and abstract painting of a bear. The bear is depicted using a myriad of red and white strokes, creating a dynamic and textured appearance. The background is filled with a mix of reds, whites, and other colors, creating a chaotic yet harmonious backdrop for the bear.",,bear,0.99999607,B
bear4-oven2, camera,,car,0.88383734,X
bear9-dog1," The image showcases a close-up of what appears to be a furry animal, possibly a monkey or a primate, with a rich brown and golden hue. The texture of the fur is dense and appears soft to touch.",,dog,0.715636,X
bear10-clock1, abstract,,car,0.39157104,X
bear8-airplane1, bear,,bear,1.0,B
bear4-elephant2," The image showcases a close-up of what appears to be the skin of an elephant. The skin has a textured appearance with wrinkles and creases, and it exhibits a beige or light brown color.",,elephant,0.9999999,L
bear10-cat2," The image appears to be a close-up of a furry animal, possibly a bear or a large dog, with a blurred background.",,bear,0.9541798,"B, K"
bear2-elephant1," The image showcases a close-up of what appears to be the skin of an elephant. The skin is textured with deep wrinkles and crevices, giving it a rough and rugged appearance.",,elephant,0.9999994,L
bear8-dog1," The image showcases a close-up of what appears to be a furry animal, possibly a bear or a large dog, with a rich golden-brown hue. The texture of the fur is intricate, with individual strands and patterns visible, giving it a soft and fluffy appearance.",,bear,0.95966375,"B, K"
bear5-bird1, bear,,bear,1.0,B
bear6-boat3," The image depicts a complex, multi-layered cityscape with various buildings, structures, and pathways. The color palette is vibrant with hues of red, blue, and green. There are also some smaller figures, possibly people, scattered throughout the scene.",,airplane,0.6820115,X
bear7-dog3," The image showcases a bear with a rich brown fur coat. The bear appears to be in a natural setting, possibly a forest or wilderness area. The image has a painterly quality, with visible brush strokes and a blend of colors that give it an artistic touch.",,bear,0.9999927,B
bear9-knife2," The image is a collage of various papers, each with different text and symbols, overlapping and intertwined to form a shape resembling a face.",,airplane,0.8454734,X
bear1-airplane3," The image depicts a stylized, abstract representation of a bear. The bear is predominantly in shades of white and gray, with intricate patterns and designs overlaying its form. The background is a blend of light and dark hues, creating a contrast that emphasizes the bear's form.",,bear,0.99999976,B
bear3-bicycle2," The image appears to be a distorted and abstract representation of a bicycle, with various elements like wheels, chains, and frames intertwined in a complex pattern.",,bicycle,0.9999975,C
bear4-boat2, abstract,,car,0.39157104,X
bear2-keyboard2," The image showcases a close-up of a keyboard, with a focus on the keys and their labels. The image has a blurred effect, giving it a dynamic and fast-paced appearance.",,keyboard,0.9999981,M
bear2-knife2," The image is an abstract representation of a bear, made up of various geometric shapes and patterns. The bear appears to be in a side profile, and the background consists of a mosaic of different colors and symbols.",,bear,0.99999547,B
bear10-elephant1," The image showcases a close-up of what appears to be the skin of an elephant. The skin is textured with deep wrinkles and crevices, giving it a rough and rugged appearance.",,elephant,0.9999994,L
bear1-bear3," The image showcases a close-up of what appears to be a furry animal, possibly a bear or a large dog, with a mix of brown and white fur.",,bear,0.98628795,"B, K"
bear3-cat1," The image showcases a brown animal, possibly a cat, resting on a white surface. The animal appears to be in a relaxed position, with its head tucked in.",,cat,0.9693834,H
bear8-bottle1, a silhouette of a person's head and shoulders formed by a collection of bottles and cans,,bottle,0.9999999,X
bear8-elephant2, bear,,bear,1.0,B
bear4-clock3," The image showcases a bear made of clock faces, set against a background of abstract shapes and numbers.",,bear,0.52703804,"B, J"
bear7-truck1," The image appears to be a digital or manipulated representation of a face, with a predominant red hue. The facial features are abstracted, with lines and shapes that do not strictly adhere to traditional human anatomy. The image has a chaotic and dynamic feel, with overlapping and intertwining elements.",,airplane,0.5008184,X
bear10-bear2," The image showcases a close-up of a polar bear's fur, capturing the intricate details of its white and slightly tanned fur.",,bear,0.9999684,B
bear1-chair2, chairs,,chair,1.0,I
bear6-chair1," The image showcases a collection of chairs, predominantly in shades of red and black, with a blurred and abstract overlay.",,chair,0.99999964,I
bear6-clock1, abstract,,car,0.39157104,X
bear5-bicycle3," The image showcases a bear made of intricate, intertwined lines and shapes, set against a background of abstract patterns and colors.",,bear,0.9999881,B
bear5-boat2," The image is a complex and abstract representation of a bear. It appears to be made up of various geometric shapes, lines, and colors, creating a fragmented and multi-layered appearance.",,bear,0.99996746,B
car10-bicycle2, car,,car,1.0,G
car4-car2," The image showcases a vibrant and dynamic depiction of a red sports car, surrounded by abstract patterns and colors. The car is prominently featured in the center, with its sleek design and distinctive headlights. The background is filled with a blend of abstract shapes, colors, and patterns, creating a sense of motion and energy.",,car,0.99960643,G
car4-clock1, abstract car,,car,0.99999833,G
car4-oven2," The image appears to be a digital artwork or a computer-generated image. It showcases a complex structure, possibly a robotic or mechanical entity, with various components and details. The color palette is predominantly white, with hints of blue and gray, giving it a futuristic or sci-fi feel.",,airplane,0.9441678,X
car6-bicycle3, car,,car,1.0,G
car8-cat1," The image showcases a close-up of a dog's face, with its eyes partially open, resting on a soft, furry surface.",,dog,0.9994665,H
car8-dog1," The image showcases a close-up of what appears to be a furry or feathery texture, with a mix of light and dark shades, giving it a textured and layered appearance.",,airplane,0.56597054,X
car5-cat1," The image appears to be a blurred or abstract representation of a face, possibly a baby's, surrounded by a soft, furry texture.",,airplane,0.5330435,X
car7-elephant3, The image appears to be a faded or distorted representation of a car superimposed on a textured background that resembles the skin of an elephant.,,elephant,0.9991462,"G, L"
car5-keyboard3," The image showcases a vintage car, possibly from the mid-20th century, painted in a light blue shade. The car has a distinct emblem on its front and is captured in a slightly blurred or artistic manner, giving it a nostalgic feel.",,car,0.9952472,G
car6-boat1, abstract car,,car,0.99999833,G
car3-truck1," The image showcases a vibrant and colorful depiction of a red sports car, surrounded by abstract and neon-like patterns and designs.",,car,0.99804986,G
car2-knife3, abstract,,car,0.39157104,X
car10-keyboard2," The image showcases a close-up of a mechanical device, possibly a part of a machine or a piece of equipment. It has a metallic appearance with various components and textures visible.",,airplane,0.76344985,X
car4-bird1," A car is driving through a sandy area, causing sand to be kicked up around it.",,car,0.99577963,G
car6-truck3," The image showcases a car, possibly a sports car, with a futuristic and abstract design. The car is depicted in a blend of vibrant colors, with a prominent focus on its wheel and headlights. The overall style of the image is dynamic and seems to be influenced by digital art or a graphic design.",,car,0.9996012,G
car1-oven3," The image appears to be a blurred or abstract representation of electronic devices, possibly computers or televisions, with various labels and brand names visible.",,bottle,0.56688136,X
car3-bird2," The image depicts a sports car painted in a dark hue, possibly black or deep blue, with a textured, almost abstract background. The car's design is sleek and modern, with prominent features like a sharp front and large alloy wheels.",,car,0.99579275,G
car9-keyboard2," The image appears to be a close-up of a camera or electronic device, with various buttons and components visible.",,airplane,0.99114436,X
car5-bottle1, a collage of various bottles,,bottle,1.0,F
car7-bird3," The image showcases a car painted in a deep blue hue, with abstract brush strokes surrounding it. The car appears to be a luxury model, and the background is a mix of light and dark shades, giving it a dynamic feel.",,car,0.99828607,G
car1-airplane1," The image is a digital artwork of a car, rendered in a fragmented and abstract style. The car features prominent branding, including the VW logo, and is presented in a mosaic of overlapping digital shards, giving it a dynamic and modern appearance.",,car,0.99824995,G
car7-clock1," The image showcases a vibrant and abstract representation of a car, with a myriad of colors and patterns surrounding it. The car itself appears to be made of various materials and has a glossy finish. The background is filled with a collage of numbers, letters, and other symbols, creating a chaotic yet artistic effect.",,car,0.99843246,G
car3-bottle3," The image showcases a vibrant and colorful depiction of a car, seemingly made out of spray paint cans. The background is filled with a myriad of paint cans, each with its unique label and color.",,car,0.9293074,G
car8-airplane3," The image showcases a modern sports car, possibly a Ferrari, rendered in a digital art style. The car is predominantly white with hints of blue and red, and it is surrounded by abstract shapes and patterns in muted colors. The overall feel is dynamic and energetic, emphasizing the car's speed and elegance.",,car,0.9995402,G
car9-truck3," The image showcases a vibrant and abstract representation of a car, predominantly in shades of yellow and orange. The car is surrounded by a myriad of geometric shapes and patterns, giving it a dynamic and modern feel.",,car,0.9999167,G
car8-clock2," The image showcases a car, possibly a sports car, rendered in a highly abstract and artistic style. The car is surrounded by a myriad of mathematical symbols, equations, and notations, suggesting a theme of speed, precision, and the intricate calculations involved in car design and performance.",,car,0.99942374,G
car9-bicycle2, car,,car,1.0,G
car1-clock2, car,,car,1.0,G
car6-chair3, chairs,,chair,1.0,I
car8-bear1," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a cat, with a brownish hue. The texture of the fur is dense and appears soft to the touch.",,dog,0.77892804,"H, K"
car6-elephant3," The image showcases a close-up of what appears to be a textured, possibly leather or fabric, surface. Within this texture, there's a circular imprint or stamp that resembles a pentagram or a star.",,airplane,0.5844814,X
car4-elephant3," The image showcases a close-up of what appears to be a reptile's skin, with a distinct texture and pattern. Within this texture, there's a visible imprint or shadow of what looks like a set of teeth.",,bird,0.74103355,X
car7-airplane2," The image depicts a stylized, abstract representation of a car. It is rendered in a combination of blue and yellow hues, with geometric shapes and fragmented forms giving it a modern and artistic feel.",,car,0.9992557,G
car6-bear1," The image appears to be a close-up of a furry animal, possibly a bear or a large dog, with a blurred background.",,bear,0.9541798,"B, K"
car5-knife2," The image showcases a vibrant and colorful depiction of a car, possibly a vintage model, set against a background of abstract patterns and designs. The car is rendered in a collage-like style with various textures and colors, giving it a unique and artistic appearance.",,car,0.9951403,G
car7-keyboard3, car,,car,1.0,G
car10-car1," The image showcases a vibrant and abstract representation of a red car, surrounded by a myriad of colorful and distorted shapes and patterns.",,car,0.99911016,G
car9-knife1," The image depicts a car, possibly a mini Cooper, rendered in a highly abstract and colorful style. The car is surrounded by a myriad of shapes, patterns, and colors, creating a dynamic and vibrant visual effect.",,car,0.99943465,G
car8-knife2," The image is an abstract painting of a car, rendered in a collage of various textures and colors. The car appears to be in motion, with a blurred effect, and is surrounded by a mosaic of fragmented shapes and patterns.",,car,0.99777126,G
car1-car2, car,,car,1.0,G
car3-boat1," The image showcases a vibrant and abstract representation of a sports car, predominantly in shades of red and blue. The car is depicted with fragmented geometric shapes and patterns, giving it a modern and dynamic feel. The background is filled with a mix of colors, further enhancing the abstract nature of the artwork.",,car,0.998085,G
car8-boat3," The image showcases a vibrant and abstract representation of a red sports car. The car is surrounded by a myriad of colorful and chaotic patterns, giving it a dynamic and energetic feel.",,car,0.9997521,G
car2-car3," The image is a vibrant and abstract representation of a car, with overlapping and fragmented elements. It features a dominant red car, surrounded by various other elements like trees, buildings, and other vehicles, all rendered in a distorted and colorful manner.",,car,0.9994306,G
car3-elephant3," The image showcases a car embedded within what appears to be a piece of textured, cracked leather.",,car,0.9984913,G
car4-boat1, abstract painting,,airplane,0.5892024,X
car1-keyboard2," The image showcases a close-up of a computer keyboard, with a focus on the keys and their labels. The image is slightly blurred, giving it a dynamic and fast-paced feel.",,keyboard,0.99999917,M
car8-chair1, red chairs,,chair,1.0,I
car10-bottle3, car made of bottles,,bottle,0.99699557,"G, F"
car1-chair3, chairs,,chair,1.0,I
car5-oven2," The image showcases a vintage car painted in a deep blue hue. The car has a prominent front grille with the logo 'SKODA' on it. The background is abstract with a mix of white, gray, and hints of blue, giving the artwork a modern and contemporary feel.",,car,0.98639154,G
car6-knife1," The image depicts a car, possibly a sports car, rendered in a highly abstract and colorful style. The car's features, such as the headlights, grille, and wheels, are discernible, but the overall presentation is distorted and overlaid with a myriad of colors and patterns, giving it a dreamlike or otherworldly appearance.",,car,0.99891305,G
car9-clock2," The image showcases a car, possibly a mini cooper, rendered in a highly abstract and artistic style. The car is surrounded by a myriad of mathematical symbols and equations, giving it a mathematical or scientific vibe.",,car,0.99906737,G
car3-dog2," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a cat, with a blend of light and dark fur tones.",,cat,0.6647126,"H, K"
car8-bicycle2," The image showcases a car, seemingly made of intricate and interwoven metal pieces, with a background of a cityscape.",,car,0.99818784,G
car7-dog3," The image showcases a close-up of a dog's face, with its eyes partially closed, surrounded by soft, fluffy fur.",,dog,0.99830735,H
car7-bear1," The image showcases a close-up of what appears to be a furry animal, possibly a cat or a small dog, with a mix of brown and white fur.",,cat,0.94599354,"H, K"
car7-oven2," The image depicts a modern, sleek vehicle, possibly a car or a futuristic concept vehicle, rendered in a 3D style. The vehicle is predominantly black and white, with hints of blue and silver accents. The background is abstract, with a blend of dark and light shades, giving a sense of depth and dimension.",,car,0.95770764,G
car5-bear3," The image appears to be a close-up of a furry animal, possibly a dog or a cat, with a wet or damp appearance. The fur is predominantly brown with some white and black patches.",,dog,0.6444255,"H, K"
car7-car1," The image showcases a vibrant and abstract representation of a car, with a myriad of colors and overlapping patterns. The car is predominantly black with red accents, and it appears to be surrounded by a whirlwind of colorful shapes and designs.",,car,0.99983776,G
car9-cat1," The image showcases a close-up of what appears to be a furry animal, possibly a cat or a dog, with various shades of brown and white fur.",,cat,0.89879715,"H, K"
car4-bottle1," The image showcases a collection of various bottles and cans, with a distinct shape resembling a human face emerging from the midst of them.",,bottle,0.9999999,F
car9-bird1, car,,car,1.0,G
car4-bear3," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a cat, with a focus on its eye and surrounding fur.",,cat,0.8479564,"H, K"
car7-boat3," The image showcases a vibrant and abstract representation of a car, overlaid with a myriad of colorful and chaotic patterns, possibly representing a cityscape or urban environment.",,car,0.9989704,G
car10-elephant2," The image showcases a close-up of what appears to be the skin of an elephant. The skin is wrinkled and textured, with visible veins and creases. The color palette is predominantly shades of brown and beige.",,elephant,0.9999999,L
car2-chair1," The image appears to be a distorted and abstract representation of a room or space filled with red and black objects, possibly furniture or equipment. The image has a glossy or reflective quality, and there are overlapping and fragmented elements, creating a sense of chaos or disarray.",,airplane,0.9850885,X
car5-airplane3," The image showcases a vintage car, possibly from the 1950s or 1960s, rendered in a modern digital art style. The car is predominantly blue with a red front grille and emblem. The background consists of abstract geometric shapes in various shades of blue, white, and gray, giving the artwork a dynamic and contemporary feel.",,car,0.99915266,G
car6-bottle1," The image is a collage of various bottles, possibly of alcoholic beverages, with a transparent overlay of a peace sign.",,bottle,0.99999845,F
car4-bicycle3, a car,,car,0.999984,G
car10-dog1," The image appears to be a close-up of a furry or feathery material, possibly a fabric or a natural animal pelt, with a mix of light and dark shades.",,bird,0.49448276,X
car2-bird3, car,,car,1.0,G
car5-truck3," The image showcases a vibrant and colorful depiction of a car, possibly a classic model, rendered in an abstract and artistic style. The car is predominantly blue, with hints of yellow and other colors in the background. The artwork has a modern and digital feel, with sharp contrasts and dynamic brush strokes.",,car,0.99770254,G
car3-oven3," The image appears to be a digital rendering or artwork of a futuristic or sci-fi cockpit or control panel. It has various buttons, screens, and panels with a mix of colors, predominantly grays and blues. The design is sleek and modern, with a touch of abstract artistry.",,airplane,0.9995882,X
car8-truck3," The image showcases a vibrant and abstract representation of a car, predominantly in shades of blue and yellow. The car is depicted in a stylized manner, with exaggerated features and a fragmented appearance, suggesting it might be a digital or artistic rendition rather than a realistic photograph.",,car,0.9985892,G
car4-cat3," The image showcases a close-up of a creature, possibly a bat, with a blend of brown and white fur. The creature appears to be curled up, and its eyes are visible.",,dog,0.34003022,X
car3-airplane3," The image showcases a modern sports car, rendered in a digital art style with abstract geometric shapes and fragmented reflections. The car is predominantly in shades of blue and silver, with a sleek design and prominent wheels.",,car,0.9975171,G
car10-chair1, car,,car,1.0,G
car2-cat3," The image appears to be a blurry, abstract representation of a landscape, possibly a field or meadow, with a prominent blue-green hue. There's a hint of a figure or object in the bottom right corner, but it's not distinctly recognizable.",,airplane,0.9246262,X
